??/?????/???,???????,CO,O3, NO2, SO2,PM10,Rel hum,Temp,Wind dir,Wind speed,PM2.5
,,at 3 m (ppm),at 3 m (ppb),at 3 m (ppb),at 3 m (ppb),at 3 m (???./??.?.),at 2 m (%RH),at 2 m ,at 10 m (Deg.M),at 10 m (m/s),at 3 m (???./??.?.)
170224,1800,0.5,0,0,0,38,65,31,359,1.8,
170224,1900,0.5,0,0,0,62,75,29.6,0,2,
170224,2000,0.6,0,3,0,36,79,29.3,355,1.4,
170224,2100,0.5,0,3,0,24,79,29,359,1.4,
170224,2200,0.5,0,3,0,39,88,28.9,358,1.2,
170224,2300,0.5,0,5,1,42,100,28.6,355,0.9,
170224,2400,0.4,0,1,1,16,100,28.4,359,1.9,
170225,100,0.3,0,0,0,17,100,28.4,1,1.4,
170225,200,0.3,14,0,0,25,100,28.3,0,1.2,
170225,300,0.3,25,0,0,15,100,28.2,17,0.5,
170225,400,,,,,29,100,28.1,34,0.2,
170225,500,0.4,21,0,0,27,100,28.1,17,0.1,
170225,600,0.4,10,0,0,17,100,28,1,0.3,
170225,700,0.6,0,0,0,45,100,28.2,29,0.1,
170225,800,0.7,0,0,0,61,97,29,27,0.1,
170225,900,0.6,0,0,0,36,89,30,3,0.3,
170225,1000,0.5,0,0,0,18,69,31,11,0.9,
170225,1100,0.5,1,0,0,15,63,32,26,0.6,
170225,1200,0.4,0,0,0,21,59,32.4,25,0.5,
170225,1300,0.4,22,0,0,41,56,33,26,0.5,
170225,1400,0.4,43,0,0,62,55,33.2,27,0.8,
170225,1500,0.4,51,0,0,25,53,33.2,14,0.8,
170225,1600,0.4,27,0,0,36,53,32.9,4,1.2,
170225,1700,0.5,6,0,0,21,53,32.5,4,1.3,
170225,1800,0.5,0,2,1,41,57,31.4,0,1.2,
170225,1900,0.5,0,4,1,61,63,30.4,5,0.9,
170225,2000,0.5,0,0,0,73,73,29.4,4,0.8,
170225,2100,0.4,1,0,0,61,82,29,2,1.1,
170225,2200,0.4,1,0,0,28,84,28.7,359,1.3,
170225,2300,0.4,1,0,0,33,86,28.6,0,1.5,
170225,2400,0.4,0,0,0,38,96,28.4,360,1.4,
170226,100,0.4,1,0,0,34,100,28.2,0,1.3,
170226,200,0.3,0,0,0,8,97,28.3,6,0.5,
170226,300,,,,,18,99,28,1,0.7,
170226,400,0.3,11,0,0,22,100,27.8,357,0.4,
170226,500,0.4,17,0,0,18,100,27.8,358,0.4,
170226,600,0.4,5,0,0,29,100,28,347,0.7,
170226,700,0.5,0,0,1,26,100,27.8,348,0.5,
170226,800,1,0,1,1,45,97,28.5,289,0.7,
170226,900,0.8,0,4,0,53,82,30,308,0.7,
170226,1000,0.7,0,4,1,48,66,31.6,324,0.5,
170226,1100,0.6,3,3,1,35,59,32,324,0.7,
170226,1200,0.5,0,0,0,75,66,31,16,0.3,
170226,1300,0.5,32,1,0,26,60,31.8,47,0.1,
170226,1400,0.5,69,0,0,52,56,32.7,16,0.2,
170226,1500,0.5,46,0,0,56,57,32.5,41,0.1,
170226,1600,0.5,18,0,0,42,57,32.3,30,0.1,
170226,1700,0.5,19,0,0,25,53,33,20,0.2,
170226,1800,0.6,11,1,0,40,55,32.2,17,0.2,
170226,1900,0.7,1,8,0,64,61,31,13,0.1,
170226,2000,0.9,0,14,0,58,63,30.6,39,0.1,
170226,2100,1,0,20,0,77,66,30,7,0.1,
170226,2200,0.9,0,17,0,64,69,29.9,15,0.1,
170226,2300,0.7,0,5,0,70,76,29.5,25,0.1,
170226,2400,0.4,0,0,0,52,85,29.1,360,0.4,
170227,100,0.4,0,0,0,19,93,28.8,359,0.3,
170227,200,,,,,21,97,28.6,3,0.1,
170227,300,0.5,0,0,0,28,99,28.4,358,0.1,
170227,400,0.4,0,0,0,23,100,28.2,354,0.1,
170227,500,0.5,4,0,0,31,100,28,6,0.1,
170227,600,0.8,7,1,1,52,100,27.9,315,0,
170227,700,1.1,7,3,1,68,97,28,307,0.4,
170227,800,1.1,17,10,1,5,63,28.5,303,0.9,
170227,900,1.1,23,11,1,52,52,30.3,269,1.2,
170227,1000,0.9,37,6,1,48,45,32,272,1.3,
170227,1100,0.8,40,0,0,72,43,33.2,275,1.5,
170227,1200,0.8,29,2,0,78,41,33.7,267,1.3,
170227,1300,0.8,31,2,0,74,41,33.8,265,1.3,
170227,1400,0.8,35,4,0,92,41,33.6,271,0.9,
170227,1500,0.8,18,6,0,84,42,33.3,280,0.9,
170227,1600,1,1,9,0,60,42,33.5,276,0.6,
170227,1700,1,3,11,0,69,41,33.6,267,0.7,
170227,1800,1.2,0,16,0,96,43,33,271,0.4,
170227,1900,1,6,10,0,118,50,31.9,174,0.1,
170227,2000,1,28,8,1,101,56,30.8,193,0.1,
170227,2100,1.3,35,24,2,128,56,30.4,259,0.2,
170227,2200,1.4,11,36,2,124,56,30.3,268,0.1,
170227,2300,1.2,0,28,1,127,53,30.2,281,0.1,
170227,2400,,,,,98,54,29.7,282,0.2,
170228,100,0.9,2,6,0,87,55,29.2,275,0.2,
170228,200,0.9,1,5,0,91,56,28.7,303,0,
170228,300,0.9,1,8,0,127,58,28,345,0,
170228,400,1,1,6,0,96,57,27.9,269,0.1,
170228,500,1.1,0,11,0,110,61,27.4,222,0,
170228,600,1.3,0,18,1,112,61,27.2,72,0,
170228,700,1.7,0,18,1,206,64,27,97,0,
170228,800,1.5,0,20,1,122,56,28,295,0.8,
170228,900,1.1,18,11,1,97,49,30,289,1.1,
170228,1000,1,26,9,1,75,44,31.1,277,1.1,
170228,1100,0.9,29,3,0,79,39,32.9,287,1.1,
170228,1200,0.9,33,2,0,88,37,34,280,1.3,
170228,1300,0.8,41,1,0,104,37,34,267,1.2,
170228,1400,0.8,39,4,0,112,35,34.4,260,1.3,
170228,1500,0.8,27,3,0,112,35,35,262,1.1,
170228,1600,0.9,40,6,0,103,35,34.8,256,1.1,
170228,1700,0.9,72,4,0,77,35,34.6,294,0.7,
170228,1800,1.2,49,22,1,104,37,33.8,294,0.3,
170228,1900,1.2,37,21,0,129,41,33,222,0,
170228,2000,1.2,42,8,0,138,51,31.9,147,0.1,
170228,2100,1.3,27,14,0,136,55,31,125,0,
170228,2200,1.2,25,10,0,143,59,29.7,198,0,
170228,2300,,,,,125,59,29.8,37,0,
170228,2400,1.5,1,31,0,201,60,29.6,39,0.1,
170301,100,1,30,3,0,164,69,29.1,31,0.1,
170301,200,0.8,40,0,0,91,70,28.7,21,0.1,
170301,300,0.7,32,0,0,86,74,28.3,46,0.1,
170301,400,0.8,17,1,0,83,80,27.8,123,0,
170301,500,0.9,4,3,0,86,92,27.1,243,0,
170301,600,1.1,0,18,0,109,97,27,184,0,
170301,700,1.9,0,29,0,187,96,27.6,2,0.1,
170301,800,1.6,13,26,0,173,85,29,255,0,
170301,900,1.5,21,31,1,80,63,31,263,0.7,
170301,1000,1,52,10,1,32,48,33,274,1.2,
170301,1100,0.9,57,2,1,75,44,33.8,282,1.2,
170301,1200,0.9,52,1,1,80,41,34.1,288,1.1,
170301,1300,0.9,55,0,1,82,37,34.5,278,1.2,
170301,1400,0.8,50,1,0,87,33,34.8,293,1,
170301,1500,0.9,46,1,0,92,29,35.5,272,1.1,
170301,1600,0.9,45,3,0,87,30,35.4,281,0.8,
170301,1700,1,22,10,1,92,31,35.4,271,0.8,
170301,1800,1.3,2,18,0,94,33,34,269,0.5,
170301,1900,1.5,0,33,0,136,34,33.8,274,0.2,
170301,2000,1.4,0,36,1,147,36,33.2,264,0.1,
170301,2100,1.6,8,38,1,134,37,33,278,0.2,
170301,2200,,,,,80,32,32.2,305,0.7,
170301,2300,1,35,20,1,120,46,31.1,341,0.7,
170301,2400,0.9,71,4,1,164,68,29.7,358,0.9,
170302,100,0.8,79,0,1,57,66,29.3,356,0.6,
170302,200,0.8,75,0,1,59,67,29,1,0.1,
170302,300,0.9,48,3,1,75,70,28.5,360,0.1,
170302,400,1.1,5,18,1,136,69,28.2,304,0,
170302,500,0.8,15,3,1,55,52,28.4,313,0.6,
170302,600,0.9,0,9,1,50,45,28,305,0.4,
170302,700,1.1,0,14,1,100,45,27.3,282,0.7,
170302,800,1.2,0,14,1,134,45,28,275,1.2,
170302,900,1,0,12,1,96,40,30,255,1.6,
170302,1000,0.8,9,4,0,92,37,31.5,256,1.8,
170302,1100,0.8,28,4,0,102,35,32.7,267,1.7,
170302,1200,0.9,55,2,0,107,35,33,259,1.5,
170302,1300,0.9,61,1,0,102,35,33.7,259,1.7,
170302,1400,0.8,64,0,0,113,33,34,260,1.5,
170302,1500,0.8,50,1,0,88,32,34,272,1.1,
170302,1600,0.9,32,8,0,74,33,33.8,264,0.9,
170302,1700,1,40,8,1,75,34,33.6,281,0.3,
170302,1800,1,55,11,1,100,38,32.5,190,0.4,
170302,1900,0.8,33,18,2,91,42,31.3,165,0.1,
170302,2000,0.9,18,19,2,119,46,30.3,138,0.1,
170302,2100,,,,,119,47,30,137,0.1,
170302,2200,1.2,0,36,1,137,51,29,24,0.1,
170302,2300,1.4,0,43,2,116,48,29.5,340,0.1,
170302,2400,1.8,0,44,2,215,52,29,9,0.1,
170303,100,1.7,0,43,2,187,57,28.1,109,0.1,
170303,200,1.4,0,35,1,122,61,27.2,135,0,
170303,300,1.3,0,31,2,119,64,27,174,0,
170303,400,1.3,5,28,4,112,65,26.5,164,0.1,
170303,500,1.3,4,26,4,125,67,26,143,0,
170303,600,1.7,0,23,2,213,70,26,108,0,
170303,700,2.5,0,27,2,289,71,26,153,0,
170303,800,2.3,0,37,3,235,67,28,198,0.1,
170303,900,2.1,2,47,4,152,54,30.5,253,0.2,
170303,1000,1,24,9,2,46,35,33,308,0.4,
170303,1100,0.8,43,2,1,69,33,33.2,318,0.6,
170303,1200,0.8,63,2,0,75,32,34,334,0.4,
170303,1300,0.8,72,2,0,60,27,34.8,287,0.6,
170303,1400,0.7,87,2,0,92,26,35.1,329,0.3,
170303,1500,0.7,90,1,0,83,28,35,308,0.6,
170303,1600,0.8,58,8,1,74,30,34.5,337,0.3,
170303,1700,0.9,34,11,1,62,28,34.7,316,0.3,
170303,1800,0.9,22,10,1,95,32,33.5,22,0.1,
170303,1900,1.2,27,19,0,125,36,32,87,0.1,
170303,2000,,,,,156,42,30.9,43,0.1,
170303,2100,1,51,17,0,164,54,30.2,20,0.4,
170303,2200,0.8,59,2,0,128,67,29.3,13,0.8,
170303,2300,0.8,60,0,0,101,73,28.8,20,0.8,
170303,2400,0.8,57,0,0,92,79,28.6,19,0.5,
170304,100,0.7,47,0,0,71,81,28.3,14,0.5,
170304,200,0.7,31,0,0,50,82,28,1,1,
170304,300,0.7,27,0,0,58,93,27.7,0,1.6,
170304,400,0.7,24,0,0,58,95,27.7,359,0.8,
170304,500,0.7,20,0,0,50,95,27.6,360,0.3,
170304,600,0.8,16,0,0,60,96,27.6,6,0.1,
170304,700,1,7,1,0,51,94,27.8,10,0.1,
170304,800,1,6,2,0,80,87,29,15,0.2,
170304,900,0.8,17,0,0,33,68,31,41,0.3,
170304,1000,0.8,27,1,0,36,61,32,25,0.2,
170304,1100,0.8,30,2,0,62,54,32.8,27,0.3,
170304,1200,0.7,27,0,0,56,49,34,20,0.5,
170304,1300,0.7,43,0,0,68,45,33.9,16,0.6,
170304,1400,0.7,47,0,0,76,44,34,22,0.6,
170304,1500,0.7,55,0,0,102,49,34,47,0.9,
170304,1600,0.7,75,0,0,57,48,33.3,26,0.9,
170304,1700,0.8,53,0,0,63,51,32.3,21,0.9,
170304,1800,0.8,24,1,0,87,61,30.8,14,0.9,
170304,1900,,,,,81,69,29.5,0,1.5,
170304,2000,0.7,16,0,0,70,76,28.9,0,2.2,
170304,2100,0.6,9,0,0,63,83,29,3,1.5,
170304,2200,0.6,13,0,0,52,91,28.4,9,1.5,
170304,2300,0.6,19,0,0,53,95,28.3,21,1.3,
170304,2400,0.6,24,0,0,41,94,28,11,1.1,
170305,100,0.5,25,0,0,42,94,28.2,28,1,
170305,200,0.5,21,0,0,45,95,28.1,42,0.8,
170305,300,0.5,18,0,0,45,97,28,35,0.5,
170305,400,0.5,16,0,0,34,97,27.7,6,0.4,
170305,500,0.5,16,0,0,44,99,27.6,359,0.9,
170305,600,0.6,11,0,0,40,99,27.6,359,0.8,
170305,700,0.7,9,0,0,41,99,28,358,1.2,
170305,800,0.7,8,0,0,36,92,28.5,360,0.9,
170305,900,0.7,12,0,0,12,70,30.6,5,0.7,
170305,1000,0.7,23,0,0,27,59,32.1,358,1.4,
170305,1100,0.6,42,1,0,54,56,32.7,11,1,
170305,1200,0.6,52,0,0,55,54,33.1,25,1,
170305,1300,0.6,39,0,0,63,54,33.2,21,1,
170305,1400,0.6,38,0,0,70,54,33.2,31,1,
170305,1500,0.6,35,0,0,67,54,33.1,23,1,
170305,1600,0.7,31,0,0,50,54,33.2,34,0.9,
170305,1700,0.7,18,0,0,59,57,32.5,8,0.9,
170305,1800,,,,,73,65,30.7,4,1.3,
170305,1900,0.6,0,0,0,75,77,29.2,2,2.1,
170305,2000,0.6,0,0,0,54,83,28.8,359,2.3,
170305,2100,0.5,0,0,0,35,87,28.6,3,1.8,
170305,2200,0.5,0,0,0,40,92,28.5,4,1.6,
170305,2300,0.5,0,0,0,44,98,28.4,15,1.3,
170305,2400,0.5,20,0,0,37,98,28.3,11,0.8,
170306,100,0.5,22,0,0,23,98,28.3,17,0.7,
170306,200,0.5,10,0,0,29,100,28.1,359,1.1,
170306,300,0.5,10,0,0,33,100,28.1,359,0.8,
170306,400,0.5,10,0,0,38,100,28,359,1,
170306,500,0.5,6,0,0,44,100,28,359,1.1,
170306,600,0.6,0,0,0,47,100,27.9,358,1,
170306,700,0.7,0,1,0,41,100,28.1,360,1.1,
170306,800,0.9,0,2,0,37,95,29,4,0.5,
170306,900,0.8,4,0,0,9,70,31,9,0.3,
170306,1000,0.7,20,0,0,1,53,33,22,0.3,
170306,1100,0.7,47,0,0,17,44,34,6,0.5,
170306,1200,0.7,69,0,0,38,37,35,49,0.5,
170306,1300,0.5,67,,,68,31,35.3,93,0.3,
170306,1400,0.6,75,3,,109,34,35.7,45,0.6,
170306,1500,0.6,57,4,,136,43,35,25,0.9,
170306,1600,0.6,39,6,,87,48,34,17,1,
170306,1700,,,,,65,48,33.8,15,0.7,
170306,1800,0.7,9,14,,70,55,32.1,4,0.9,
170306,1900,0.7,0,15,,69,62,30.6,358,1.3,
170306,2000,0.7,0,18,,60,65,30,4,0.8,
170306,2100,0.5,0,6,,90,79,29,12,0.9,
170306,2200,0.4,0,0,,52,94,28.7,2,1.5,
170306,2300,0.4,0,0,,32,99,28.5,10,1.2,
170306,2400,0.4,0,0,,25,100,28,24,0.9,
170307,100,0.4,0,0,,47,100,28.3,20,1,
170307,200,0.4,0,0,,19,100,28.1,3,0.9,
170307,300,0.4,0,0,,25,100,28,360,1.5,
170307,400,0.4,16,0,,25,100,27.9,360,1.7,
170307,500,0.4,26,0,,22,100,27.9,359,1.4,
170307,600,0.5,17,5,,33,100,28,359,1.2,
170307,700,0.6,16,10,,32,99,28.2,359,1.3,
170307,800,0.6,20,10,,24,89,28.9,359,1.4,
170307,900,0.6,28,8,,5,68,31,11,0.8,
170307,1000,0.5,19,3,,38,61,32,6,1.2,
170307,1100,0.5,10,0,,49,58,32.9,14,1.1,
170307,1200,0.5,11,1,,51,57,33,17,1.1,
170307,1300,0.5,13,0,,47,55,33.3,6,1.2,
170307,1400,0.5,11,0,,57,55,33.2,22,1.3,
170307,1500,0.5,4,0,,67,55,33.1,12,1.4,
170307,1600,,,,,59,55,33,3,1.7,
170307,1700,0.6,0,6,,50,52,32.8,9,1.1,
170307,1800,0.6,12,9,,58,58,31,0,2,
170307,1900,0.6,15,14,,66,65,30.3,1,1.7,
170307,2000,0.6,7,10,,80,73,29.6,360,1.7,
170307,2100,0.5,0,1,,59,81,29,1,1.9,
170307,2200,0.4,0,0,,50,91,28.9,1,1.8,
170307,2300,0.4,0,0,,41,96,28.8,3,1.3,
170307,2400,0.4,0,0,,34,99,29,3,1.5,
170308,100,0.4,0,0,,28,98,28.6,5,1.4,
170308,200,0.4,1,0,,23,98,28.5,3,1.6,
170308,300,0.4,1,0,,21,98,28,2,1.2,
170308,400,0.4,2,0,,25,98,28.3,360,1.8,
170308,500,0.5,1,0,,24,97,28.3,360,1.6,
170308,600,0.5,1,1,,31,97,28,359,1.7,
170308,700,0.6,0,8,,39,95,28.4,359,1.1,
170308,800,0.6,0,3,,28,90,29,360,1.7,
170308,900,0.6,0,6,,39,81,30,13,0.8,
170308,1000,0.6,1,7,,45,69,30.8,25,0.9,
170308,1100,,88,,,33,60,32.2,12,1.4,
170308,1200,0.4,26,8,0,31,57,33,15,1.4,
170308,1300,0.4,13,7,1,57,57,32.8,13,1.5,
170308,1400,0.4,42,10,1,57,56,33,38,1.2,
170308,1500,,,,,65,57,33,28,1.2,
170308,1600,0.5,61,11,1,66,59,32.4,20,1.3,
170308,1700,0.4,39,10,1,72,62,31.7,30,1.2,
170308,1800,0.5,24,12,1,50,67,30.3,1,1.6,
170308,1900,0.5,23,13,0,50,71,29.5,2,1.5,
170308,2000,0.4,24,12,0,56,76,29.1,360,2.4,
170308,2100,0.4,27,10,1,55,81,29,0,2.3,
170308,2200,0.4,30,8,0,34,81,28.6,0,2.4,
170308,2300,0.3,32,6,1,31,80,28.6,4,1.5,
170308,2400,0.3,31,4,0,22,80,28,6,1.2,
170309,100,0.3,32,3,0,40,82,28.2,1,1.5,
170309,200,0.3,33,3,0,24,83,28.1,1,1.4,
170309,300,0.3,36,3,0,23,81,28,1,1.6,
170309,400,0.3,37,3,1,34,81,27.9,4,1,
170309,500,0.4,31,8,0,37,83,27.9,9,0.5,
170309,600,0.5,25,14,0,43,83,28,15,0.3,
170309,700,0.6,23,18,1,47,84,28,4,0.5,
170309,800,0.7,23,19,1,51,81,29,28,0.4,
170309,900,0.5,29,14,0,44,80,29,25,0.8,
170309,1000,0.5,29,13,0,58,77,29.8,52,0.8,
170309,1100,0.4,22,9,0,33,64,31,31,1.3,
170309,1200,0.4,14,7,0,33,58,32,12,1.6,
170309,1300,0.4,15,7,0,55,57,32.4,23,1.6,
170309,1400,,,,,65,55,32.6,28,1.6,
170309,1500,0.4,13,9,1,64,54,32,25,1.6,
170309,1600,0.4,10,12,1,67,51,32.4,26,1.5,
170309,1700,0.4,8,10,1,71,57,31.4,4,2,
170309,1800,0.4,6,11,1,63,64,30,2,2,
170309,1900,0.4,2,14,1,57,69,29.3,0,2.3,
170309,2000,0.4,1,11,1,48,73,28.9,1,2.3,
170309,2100,0.3,1,8,1,52,77,29,2,1.8,
170309,2200,0.3,1,8,0,32,78,28.6,7,1.4,
170309,2300,0.3,1,6,0,31,79,28.4,10,1.2,
170309,2400,0.3,0,5,0,26,79,28,9,1.2,
170310,100,0.2,33,4,0,27,79,28.2,11,1.3,
170310,200,0.2,39,2,1,21,79,27.9,5,1.2,
170310,300,0.2,24,4,0,7,77,28,10,1.1,
170310,400,0.2,24,5,0,36,79,27.7,7,0.8,
170310,500,0.3,20,7,0,28,82,27.5,10,0.6,
170310,600,0.4,14,12,0,30,85,28,10,0.5,
170310,700,0.6,6,20,0,53,85,27.8,18,0.1,
170310,800,0.6,11,17,0,52,78,28.8,17,0.6,
170310,900,0.4,22,10,1,3,66,30,1,1.4,
170310,1000,0.3,28,10,0,34,60,32,11,1.1,
170310,1100,0.3,48,10,0,48,56,32.2,5,1.2,
170310,1200,0.4,65,8,0,54,54,33,22,1.2,
170310,1300,,,,,55,54,32.8,29,1.2,
170310,1400,0.3,69,9,1,69,53,33.2,39,1,
170310,1500,0.4,50,12,1,72,51,33.2,32,1.1,
170310,1600,0.4,35,11,1,60,52,33,16,1.3,
170310,1700,0.4,27,12,1,74,56,32.3,15,1.1,
170310,1800,0.4,22,13,1,63,64,30,2,2,
170310,1900,0.4,18,14,1,55,70,29.3,4,1.5,
170310,2000,0.4,19,12,1,60,75,29,1,1.8,
170310,2100,0.4,20,12,1,39,77,29,4,1.4,
170310,2200,0.5,19,12,1,51,80,28.6,10,1,
170310,2300,0.5,17,13,0,49,82,28.4,14,0.5,
170310,2400,0.3,21,7,1,39,88,28,4,1.2,
170311,100,0.2,22,5,0,28,91,28.1,2,1,
170311,200,0.2,10,4,0,23,92,28,5,0.7,
170311,300,0.2,30,3,0,21,94,28,5,1,
170311,400,0.2,53,4,0,32,96,27.7,3,0.5,
170311,500,0.3,50,6,0,30,97,27.6,359,0.5,
170311,600,0.3,46,9,0,26,98,28,1,0.6,
170311,700,0.5,42,14,0,36,98,27.7,1,0.5,
170311,800,0.4,45,12,0,40,92,28.5,5,1.1,
170311,900,0.4,33,12,0,20,74,30.2,36,0.8,
170311,1000,0.4,28,10,0,55,63,31.7,14,1,
170311,1100,0.4,32,9,0,43,58,32.6,18,0.8,
170311,1200,,,,,71,57,32.7,18,0.9,
170311,1300,0.3,39,9,0,64,56,32.9,17,1.3,
170311,1400,0.5,37,12,0,60,54,33,12,1.3,
170311,1500,0.4,38,10,0,88,53,33,23,1.1,
170311,1600,0.4,36,10,0,57,52,33.3,18,1.1,
170311,1700,0.5,30,14,1,77,55,32.7,6,1.3,
170311,1800,0.4,28,14,0,56,61,31.1,5,1.6,
170311,1900,0.5,24,16,0,96,72,29.9,12,1.3,
170311,2000,0.4,26,10,0,91,81,29.1,10,1.5,
170311,2100,0.4,25,11,0,55,91,29,12,1.4,
170311,2200,0.5,10,13,0,56,93,28.8,8,1.3,
170311,2300,0.4,1,10,0,55,96,28.6,8,1.1,
170311,2400,0.3,2,6,0,39,95,29,10,0.7,
170312,100,0.3,3,5,0,44,97,28.3,6,0.8,
170312,200,0.3,35,4,0,45,100,28.1,2,0.9,
170312,300,0.3,44,3,0,46,100,28,4,1,
170312,400,0.3,30,3,0,33,100,27.9,359,1.7,
170312,500,0.3,26,5,0,39,100,27.8,2,0.8,
170312,600,0.3,21,10,0,42,100,28,359,0.7,
170312,700,0.4,20,11,0,36,100,28,359,0.9,
170312,800,0.4,19,13,0,30,94,29,4,0.6,
170312,900,0.4,26,10,0,2,68,31,12,0.9,
170312,1000,0.4,35,10,0,51,55,33.3,35,0.6,
170312,1100,,,,,83,55,34,13,0.7,
170312,1200,0.4,26,8,1,91,53,34,31,0.8,
170312,1300,0.3,32,8,0,96,53,34.2,12,0.8,
170312,1400,0.4,67,10,0,110,51,35,3,0.7,
170312,1500,0.4,88,11,1,125,53,34.2,358,1.6,
170312,1600,0.4,59,13,1,87,54,33.9,2,1.6,
170312,1700,0.4,38,14,1,89,56,33.1,359,1.7,
170312,1800,0.4,27,19,1,60,59,32,360,1.7,
170312,1900,0.5,18,19,1,83,65,30.7,9,1,
170312,2000,0.4,20,9,0,141,79,29.6,11,1.5,
170312,2100,0.4,19,9,0,66,81,29,17,1.2,
170312,2200,0.3,19,9,0,107,94,29.2,39,0.9,
170312,2300,0.3,19,6,0,87,99,28.9,10,0.9,
170312,2400,0.3,22,5,0,43,98,29,4,1.1,
170313,100,0.3,24,4,0,59,100,28.6,5,1.1,
170313,200,0.3,25,2,0,46,100,28.5,8,0.7,
170313,300,0.3,23,4,0,43,100,28,1,0.5,
170313,400,0.3,20,5,0,46,100,28.2,6,0.2,
170313,500,0.3,19,7,0,54,100,28.1,359,0.9,
170313,600,0.5,8,17,0,38,100,28.2,358,0.3,
170313,700,1,1,22,1,106,100,29,39,0.1,
170313,800,0.8,23,19,0,83,93,29.7,35,0.1,
170313,900,0.7,28,17,0,41,72,31,57,0.2,
170313,1000,,,,,30,56,33,4,0.5,
170313,1100,0.7,59,27,1,69,48,34.3,0,0.4,
170313,1200,0.8,90,24,2,75,40,36,51,0.3,
170313,1300,0.5,106,17,1,100,36,36.1,76,0.4,
170313,1400,0.5,111,12,1,113,33,36.8,60,0.2,
170313,1500,0.5,114,15,2,125,34,37.2,80,0.4,
170313,1600,0.6,83,23,2,129,40,36.2,21,0.8,
170313,1700,0.6,52,24,2,123,44,35.5,33,0.8,
170313,1800,0.8,41,28,2,108,47,34.2,28,0.5,
170313,1900,0.8,13,35,2,109,54,33,360,1,
170313,2000,0.6,1,26,2,91,62,31,355,1.7,
170313,2100,0.5,29,24,1,92,69,30,7,1.1,
170313,2200,0.3,50,8,0,77,74,29.7,6,1.5,
170313,2300,0.3,48,8,0,40,78,29.3,22,1,
170313,2400,0.3,28,10,0,35,79,29,13,0.5,
170314,100,0.3,23,4,0,41,84,28.9,2,1.5,
170314,200,0.3,19,5,1,43,95,28.7,6,1.1,
170314,300,0.3,20,4,1,38,100,28,5,1.1,
170314,400,0.3,21,4,0,54,100,28.3,4,0.7,
170314,500,0.3,21,5,0,35,100,28.3,360,1.2,
170314,600,0.4,18,10,0,32,100,28,0,1.2,
170314,700,0.5,10,17,0,37,100,28.4,360,1.3,
170314,800,0.6,13,15,0,33,94,29.4,1,0.9,
170314,900,,,,,12,72,32,8,0.7,
170314,1000,0.5,31,16,1,15,58,34,22,0.5,
170314,1100,0.5,65,17,0,75,54,34.5,37,0.7,
170314,1200,0.5,91,14,1,92,52,35,17,0.6,
170314,1300,0.4,76,13,1,82,52,35.3,23,0.8,
170314,1400,0.4,62,11,1,99,53,35.1,14,1,
170314,1500,0.4,62,11,1,88,54,35,20,1,
170314,1600,0.5,44,16,1,73,54,34.8,31,0.9,
170314,1700,0.5,39,18,1,74,55,34,13,1,
170314,1800,0.5,23,18,0,98,66,32,11,1.1,
170314,1900,0.5,15,18,0,106,79,30.5,2,1.2,
170314,2000,0.5,14,16,0,61,95,29.9,3,1.8,
170314,2100,0.3,21,7,0,38,98,30,2,2.5,
170314,2200,0.3,21,6,0,19,98,29.4,4,2.1,
170314,2300,0.3,22,5,0,26,97,29.4,10,1.3,
170314,2400,0.3,22,4,0,32,98,29,2,1,
170315,100,0.3,10,4,0,32,100,28.9,360,1.9,
170315,200,0.3,26,7,0,26,100,28.7,360,1.2,
170315,300,0.3,26,9,0,30,100,29,360,1,
170315,400,0.3,13,9,0,27,100,28.4,359,1.2,
170315,500,0.3,7,14,1,39,100,28.3,353,1,
170315,600,0.4,9,13,1,37,100,28,358,1.4,
170315,700,0.6,5,18,1,44,100,28.4,352,1.2,
170315,800,,,,,31,97,29.2,355,1.2,
170315,900,0.6,15,18,2,19,79,31,356,1.2,
170315,1000,0.5,22,17,1,35,67,32,2,1.3,
170315,1100,0.4,33,17,2,29,61,33.1,4,1.3,
170315,1200,0.4,49,11,1,39,57,34,10,1.3,
170315,1300,0.3,45,8,0,63,56,34,36,1.1,
170315,1400,0.4,44,9,0,61,54,34,26,1,
170315,1500,0.3,47,10,0,81,54,34,27,1,
170315,1600,0.4,40,12,1,68,55,34,17,1.1,
170315,1700,0.5,29,17,1,68,58,33,9,1.1,
170315,1800,0.5,21,19,1,81,67,31.7,4,1.5,
170315,1900,0.5,7,23,1,68,74,30.7,359,1.9,
170315,2000,0.5,0,23,1,46,75,30.5,359,1.5,
170315,2100,0.4,28,15,1,10,71,30,4,1.7,
170315,2200,0.3,49,10,0,57,74,30.1,0,1.7,
170315,2300,0.4,47,10,0,63,78,29.9,4,1,
170315,2400,0.3,46,9,1,46,78,30,359,1,
170316,100,0.3,29,10,1,37,80,29.5,19,0.4,
170316,200,0.3,20,4,0,49,88,29.3,24,0.1,
170316,300,0.3,20,4,0,40,97,29,12,0.6,
170316,400,0.3,17,6,0,32,100,28.7,358,0.7,
170316,500,0.3,16,9,0,35,99,29,2,0.8,
170316,600,0.4,17,10,0,38,99,29,10,0.5,
170316,700,,,,,51,100,28.8,2,0.9,
170316,800,0.6,18,16,0,40,93,29.9,13,0.6,
170316,900,0.5,25,11,0,12,75,31,1,1.4,
170316,1000,0.4,29,11,0,25,65,32.2,4,1.4,
